,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
22,-1.1096216811587128e-08,-8.779525569391244e-09,-6.597209064005608e-09,-4.9892896922351304e-09,-3.6890456723594493e-09,-2.599446310715345e-09,-1.783775284408716e-09,-1.176279214909744e-09,-7.620758434733917e-10,-5.098402920010159e-10,-3.354121903481118e-10,-2.066401241361316e-10,-1.4259920857009199e-10,-1.1301494353791781e-10,-8.473879069120712e-11,-6.406274032339269e-11,-4.45779700030633e-11,-3.0469418206211654e-11,-2.7263926414780025e-09,-2.150916921961727e-09,-1.7106158813162804e-09,-1.290968480775399e-09,-9.40752747686039e-10,-6.737280080904409e-10,-4.788796989918464e-10,-3.428293500579511e-10,-2.7145732895015463e-10,-2.0745839573622178e-10,-1.5434301252079598e-10,-1.2721073100101116e-10,-9.282823967608792e-11,-6.629641014426897e-11,-4.750133276967475e-11,-3.23882882624727e-11,-2.141983957947448e-11,-1.3942685123958008e-11,-1.0243679405080082e-11,-6.647961195703724e-12,-4.137378656131409e-12,-2.524095022537439e-12,-1.4537689770597201e-12
23,-1.1303202910845402e-08,-9.109281813671649e-09,-6.983807690031433e-09,-5.357999099556658e-09,-4.009880907808391e-09,-2.8547035560197635e-09,-1.969236702576908e-09,-1.2986133692567125e-09,-8.362464184490216e-10,-5.541798739083381e-10,-3.6017644572365273e-10,-2.186889994052784e-10,-1.4952004816089063e-10,-1.1804522696584056e-10,-8.797645694452646e-11,-6.62390287210429e-11,-4.5843046099346596e-11,-3.119131719177036e-11,-2.9566818958702577e-09,-2.34258361950124e-09,-1.8647666280664447e-09,-1.4066248951556854e-09,-1.0215091531423916e-09,-7.268553303795436e-10,-5.120986744022645e-10,-3.630814849306597e-10,-2.8603900734905655e-10,-2.1745493217353896e-10,-1.6065687246079977e-10,-1.319964368135329e-10,-9.575204184078157e-11,-6.804338074537556e-11,-4.857490015240069e-11,-3.3026250835268935e-11,-2.180487985612615e-11,-1.4186892192768657e-11,-1.0426253598338954e-11,-6.77073698107243e-12,-4.217884215618626e-12,-2.57606752943638e-12,-1.4854773989444632e-12
24,-1.0636467089364443e-08,-8.655602038962087e-09,-6.713165331539399e-09,-5.19889927295809e-09,-3.9252954164093404e-09,-2.8189466628231013e-09,-1.9574454879357973e-09,-1.2967035021737278e-09,-8.364016212874394e-10,-5.53925475490995e-10,-3.5941198936639105e-10,-2.177360455076342e-10,-1.4867619690458062e-10,-1.1732374298136027e-10,-8.737362895323931e-11,-6.575251077456348e-11,-4.5476486147330084e-11,-3.0926218864282194e-11,-2.9039861096707915e-09,-2.3106726408847917e-09,-1.8438804003404863e-09,-1.394298064759164e-09,-1.014124619719911e-09,-7.219350602155623e-10,-5.084232893247387e-10,-3.601721986984989e-10,-2.8364977056330514e-10,-2.1559533369280135e-10,-1.592471822684523e-10,-1.3084630955990504e-10,-9.49326522548963e-11,-6.748521358353737e-11,-4.8200241942515836e-11,-3.2797735677418015e-11,-2.1681136337294252e-11,-1.4131190268897454e-11,-1.0397059325139007e-11,-6.764673672843849e-12,-4.223120433835852e-12,-2.584791419679059e-12,-1.493751601915843e-12
25,-9.145710319149254e-09,-7.412515974546753e-09,-5.736050081158283e-09,-4.446856868547863e-09,-3.369111078565003e-09,-2.4355006101710892e-09,-1.7079086124268133e-09,-1.146808744567905e-09,-7.516236945931018e-10,-5.049435829886209e-10,-3.323429419601986e-10,-2.0407370892737945e-10,-1.4030606455834012e-10,-1.109657179663077e-10,-8.292885647934284e-11,-6.253485043310806e-11,-4.336736406641379e-11,-2.95621621999895e-11,-2.53231904148728e-09,-2.0285831056739153e-09,-1.63039640961304e-09,-1.2452484797842875e-09,-9.169377650384129e-10,-6.615219735941414e-10,-4.719553933165871e-10,-3.379093622467953e-10,-2.6726954327679924e-10,-2.0393318894528018e-10,-1.5139809824971007e-10,-1.246496609469013e-10,-9.078039346218462e-11,-6.473880082096986e-11,-4.6362427381684665e-11,-3.1640248056111804e-11,-2.0986137641462942e-11,-1.372935349463128e-11,-1.0122505813667373e-11,-6.608884158264832e-12,-4.141454692071507e-12,-2.5443299269778622e-12,-1.4761574339104354e-12
26,-7.632042507699479e-09,-6.105280982535825e-09,-4.672684046712986e-09,-3.6090706862451896e-09,-2.736901865182115e-09,-1.9911998737318e-09,-1.4144897364702851e-09,-9.685844174593144e-10,-6.503387721390198e-10,-4.466184046412761e-10,-3.0047480922811137e-10,-1.8836240123086796e-10,-1.3086058960124998e-10,-1.0383892172664162e-10,-7.800499945348998e-11,-5.899204575785744e-11,-4.106364755439119e-11,-2.8081224793195755e-11,-2.09660161256757e-09,-1.6913723480445356e-09,-1.3713857080798595e-09,-1.0609405801328224e-09,-7.943377929096684e-10,-5.83935323889979e-10,-4.2455425039076664e-10,-3.0894721929234096e-10,-2.4607653883407133e-10,-1.8898607024853423e-10,-1.4148958641837312e-10,-1.1689753005898756e-10,-8.568622283788952e-11,-6.143688215594228e-11,-4.4192152077576507e-11,-3.02971649410038e-11,-2.0190941716862323e-11,-1.3272598639896515e-11,-9.809337945021092e-12,-6.429470769707968e-12,-4.0454531346999485e-12,-2.4951309617067837e-12,-1.4534139395558605e-12
27,-6.562543048186e-09,-5.169726153476254e-09,-3.89980012881519e-09,-2.9899677255016895e-09,-2.2599186433381787e-09,-1.6462209269988317e-09,-1.17825263864639e-09,-8.181349544853947e-10,-5.599585108513742e-10,-3.920214257898757e-10,-2.6925739183349237e-10,-1.7254114660377108e-10,-1.214210324698167e-10,-9.682183911509704e-11,-7.328788747141925e-11,-5.568912282198062e-11,-3.9005876230365e-11,-2.6815280711690806e-11,-1.7625015478072717e-09,-1.4274928444486808e-09,-1.1649452118157137e-09,-9.103348663377752e-10,-6.911992779269359e-10,-5.167235001041248e-10,-3.824978020104352e-10,-2.830103283137998e-10,-2.2719975739701351e-10,-1.7585097995073965e-10,-1.3297918594222438e-10,-1.1034511976752807e-10,-8.15329389822349e-11,-5.884962691160295e-11,-4.2550099242706615e-11,-2.931496598268333e-11,-1.9627989047710472e-11,-1.2958832041384792e-11,-9.59675183683998e-12,-6.3102222303213315e-12,-3.9829194407441024e-12,-2.4635140955830767e-12,-1.438838494589613e-12
28,-5.8945738557605146e-09,-4.5713062999481946e-09,-3.3929183481865713e-09,-2.5746302417767125e-09,-1.931623853873911e-09,-1.4009189275280788e-09,-1.0037451303082534e-09,-7.016990966365736e-10,-4.863192616764474e-10,-3.455860761009432e-10,-2.416234470009917e-10,-1.581685735309683e-10,-1.1289165679022783e-10,-9.0574632916305e-11,-6.920654985962546e-11,-5.292390245104274e-11,-3.738005175242583e-11,-2.5882761872563647e-11,-1.5298644102776088e-09,-1.2395736256288872e-09,-1.0147562982643792e-09,-7.975381996063522e-10,-6.112203571425899e-10,-4.626383691807171e-10,-3.4745980621893895e-10,-2.6089294913797314e-10,-2.1108438446012649e-10,-1.6473302023269156e-10,-1.2589363089335437e-10,-1.0498813329699789e-10,-7.82874825297937e-11,-5.695798481337476e-11,-4.143915327355209e-11,-2.8713224762760643e-11,-1.932231130774106e-11,-1.2811148023827397e-11,-9.503141330091543e-12,-6.2642902127775545e-12,-3.962368088055913e-12,-2.454671961654707e-12,-1.4352751607937117e-12
29,-5.584702052104291e-09,-4.291568646366459e-09,-3.152969362158838e-09,-2.3747880981444945e-09,-1.7703618632838978e-09,-1.2770711069711725e-09,-9.127314061739749e-10,-6.385707026528707e-10,-4.446949086010168e-10,-3.184137702902638e-10,-2.249148155142751e-10,-1.492635953011524e-10,-1.0760810565005403e-10,-8.67492052852466e-11,-6.676496062835594e-11,-5.13236025419957e-11,-3.650037657856186e-11,-2.5427570225684536e-11,-1.409095802635475e-09,-1.1398783549319857e-09,-9.334615781453103e-10,-7.348446626252867e-10,-5.653701823453586e-10,-4.306055656646792e-10,-3.26051370047297e-10,-2.470576902063423e-10,-2.0096213592500997e-10,-1.5777270820742914e-10,-1.2149230440876365e-10,-1.0170632302993527e-10,-7.637253768889028e-11,-5.5916220851988355e-11,-4.088595527118278e-11,-2.8460035533569328e-11,-1.9226937036879253e-11,-1.2787674376850701e-11,-9.496240265430677e-12,-6.2697186404217216e-12,-3.970368582715095e-12,-2.4610623204880688e-12,-1.4390285037243903e-12
30,-5.476634469184302e-09,-4.204117437242652e-09,-3.0845832923333397e-09,-2.3202598655289854e-09,-1.727177381591556e-09,-1.243767019952548e-09,-8.87511154163045e-10,-6.201713905475006e-10,-4.317832612385777e-10,-3.095108206113247e-10,-2.1914364130539372e-10,-1.4604783117533057e-10,-1.0567755511705855e-10,-8.536161257440898e-11,-6.589285578400754e-11,-5.076823439138156e-11,-3.6214508285795045e-11,-2.529685347644542e-11,-1.3758150413043591e-09,-1.1120803303311789e-09,-9.103124739304558e-10,-7.164178093325991e-10,-5.513146843193718e-10,-4.2032778592457735e-10,-3.1889185621889557e-10,-2.422972019645247e-10,-1.9746727881658028e-10,-1.5538675807948045e-10,-1.2000742554406682e-10,-1.0062633389052767e-10,-7.578677304630694e-11,-5.56453733817918e-11,-4.0784597903517316e-11,-2.845355468010644e-11,-1.9260701444218853e-11,-1.2830429489932743e-11,-9.532401065946176e-12,-6.297215264553979e-12,-3.9882755088964845e-12,-2.471134631692878e-12,-1.4434280398783534e-12
31,-5.5543996813774435e-09,-4.2858140945308685e-09,-3.159247549871073e-09,-2.3815829465161705e-09,-1.774232961182513e-09,-1.2767952315957483e-09,-9.088501686136655e-10,-6.325553315017015e-10,-4.382899707436358e-10,-3.128733130679183e-10,-2.2067750556932064e-10,-1.4658691109058898e-10,-1.059063824103807e-10,-8.550548527657541e-11,-6.595680112973744e-11,-5.079583117604962e-11,-3.621434667510523e-11,-2.5284884076236045e-11,-1.403792168832236e-09,-1.1333838693621442e-09,-9.262086242944118e-10,-7.271617597699377e-10,-5.57866338284972e-10,-4.239525248738824e-10,-3.2070363065961655e-10,-2.4313137914667134e-10,-1.9797434845260068e-10,-1.556687332666856e-10,-1.2011616193181952e-10,-1.0068563029548905e-10,-7.579017147759125e-11,-5.562901655480038e-11,-4.076605419531854e-11,-2.8439528423807066e-11,-1.925295255431612e-11,-1.2827325289454613e-11,-9.529915461348564e-12,-6.294889285910971e-12,-3.985399098343845e-12,-2.467770003999561e-12,-1.4400218976934344e-12
32,-5.85073174996408e-09,-4.540858309826596e-09,-3.3620045626508572e-09,-2.5366440426688323e-09,-1.8874100101046826e-09,-1.353357068690734e-09,-9.576653767249024e-10,-6.61255294949298e-10,-4.541910402130603e-10,-3.218821521570615e-10,-2.255151767850339e-10,-1.4891239686547276e-10,-1.0727453132884699e-10,-8.652809479554236e-11,-6.665134297181761e-11,-5.1288616196551446e-11,-3.6526650891730654e-11,-2.5477599245726996e-11,-1.4797993005076552e-09,-1.1913375216661982e-09,-9.702693713787638e-10,-7.581500714778037e-10,-5.782933009250266e-10,-4.368269503219387e-10,-3.2856588177381886e-10,-2.4791583925285685e-10,-2.0144558232143265e-10,-1.5808059790204396e-10,-1.2167469076685077e-10,-1.018827021424266e-10,-7.654331869041594e-11,-5.6088591423881484e-11,-4.10443756060525e-11,-2.8588990965807253e-11,-1.9320487304100675e-11,-1.2848299300168895e-11,-9.535992033138269e-12,-6.288778822762435e-12,-3.974835715358889e-12,-2.457275223304733e-12,-1.43161096068665e-12
33,-6.387670760115036e-09,-4.983061938200615e-09,-3.7036037107209765e-09,-2.7959446609749815e-09,-2.0770720467645773e-09,-1.4832202278039287e-09,-1.0424911263292624e-09,-7.131962521068821e-10,-4.847922536883407e-10,-3.405621331987491e-10,-2.366548664126972e-10,-1.551428908771174e-10,-1.1137929830190182e-10,-8.974186361669213e-11,-6.901484045445458e-11,-5.3053503941163173e-11,-3.7728184185417924e-11,-2.6269770786235502e-11,-1.608943408589535e-09,-1.2904320182181816e-09,-1.046503636821183e-09,-8.129059449115796e-10,-6.156692378399988e-10,-4.616245074159101e-10,-3.447945848146842e-10,-2.586419525085925e-10,-2.0960789141341594e-10,-1.6406612289485133e-10,-1.2587787916438137e-10,-1.0524524756567782e-10,-7.885208201071369e-11,-5.7624007739658516e-11,-4.20528619259357e-11,-2.919039745762865e-11,-1.9645135404038187e-11,-1.3005565168265369e-11,-9.631777941519897e-12,-6.3304576260329805e-12,-3.988427088626192e-12,-2.459179226357562e-12,-1.4295613904342492e-12
34,-7.020409712707888e-09,-5.480435424404267e-09,-4.072427008846631e-09,-3.0699917315043124e-09,-2.274968024346547e-09,-1.6180903019124834e-09,-1.1313338277277578e-09,-7.689262469033231e-10,-5.190660688325821e-10,-3.626213824997638e-10,-2.5073895295265354e-10,-1.6371023535177896e-10,-1.1732120565786786e-10,-9.447305214633169e-11,-7.258719008400738e-11,-5.574973466899624e-11,-3.95818695031146e-11,-2.7490823916769986e-11,-1.7384388938063384e-09,-1.3893803689585058e-09,-1.1230801996643447e-09,-8.686876964101935e-10,-6.547879207756492e-10,-4.886212449234109e-10,-3.633659489306481e-10,-2.716140042721817e-10,-2.197722716155409e-10,-1.7174942251084272e-10,-1.3150241502928014e-10,-1.0981924781039311e-10,-8.209152040305982e-11,-5.982209773306092e-11,-4.350701845593497e-11,-3.0053876251406435e-11,-2.010344075162939e-11,-1.3220832908335024e-11,-9.76057703982566e-12,-6.383920858432866e-12,-4.004060207124045e-12,-2.4598256288728862e-12,-1.4256761917106135e-12
35,-7.645740237004311e-09,-5.911616602173018e-09,-4.3419521007409476e-09,-3.2422239447142845e-09,-2.3808775935774544e-09,-1.678043137713415e-09,-1.1650794079915037e-09,-7.880652602946651e-10,-5.31132815174929e-10,-3.715241344192037e-10,-2.576837361486788e-10,-1.6909820560830938e-10,-1.2165471406418607e-10,-9.813030613790953e-11,-7.558969322704261e-11,-5.8127457319065925e-11,-4.131059867542485e-11,-2.867165369077969e-11,-1.8082247945914482e-09,-1.4384660578275848e-09,-1.159838472044653e-09,-8.949803203141444e-10,-6.737278672078013e-10,-5.026819058745495e-10,-3.7413921388273835e-10,-2.8012874419287116e-10,-2.2690889203907495e-10,-1.7753238139313646e-10,-1.361175772415414e-10,-1.1371034226928078e-10,-8.503232105518937e-11,-6.19155743575024e-11,-4.4932278909024683e-11,-3.091340598373215e-11,-2.056036370879816e-11,-1.343252990162692e-11,-9.885543852356877e-12,-6.4336984619880805e-12,-4.016816684092109e-12,-2.458614678061085e-12,-1.4208907103344289e-12
36,-8.050817027714963e-09,-6.132025286722682e-09,-4.4248927486619084e-09,-3.2592809785944218e-09,-2.3636528976794998e-09,-1.6462410077811538e-09,-1.1338579444750076e-09,-7.637975020819898e-10,-5.152310753025203e-10,-3.6204683993766376e-10,-2.5287582350107575e-10,-1.6756380625821412e-10,-1.2140225795874043e-10,-9.824265862366228e-11,-7.604055687756124e-11,-5.864907767523183e-11,-4.182371340350516e-11,-2.9078965203662037e-11,-1.7939203745421676e-09,-1.4198956872492502e-09,-1.1426064231879003e-09,-8.805932132021707e-10,-6.633679046367237e-10,-4.962299658863723e-10,-3.7085208962284656e-10,-2.790734812855353e-10,-2.2672482186155581e-10,-1.7795250827581584e-10,-1.3697597587512804e-10,-1.1461088692404602e-10,-8.593991139532975e-11,-6.266678791081723e-11,-4.5469539923484344e-11,-3.1224004661197944e-11,-2.0694118857839736e-11,-1.3459896469699354e-11,-9.884133172633759e-12,-6.410869832834061e-12,-3.990175310716972e-12,-2.436502475359082e-12,-1.4057600682549335e-12
37,-8.1828463074077e-09,-6.14481722139688e-09,-4.362133576150667e-09,-3.173772392224378e-09,-2.276164513532609e-09,-1.5686636768863674e-09,-1.072659111136417e-09,-7.19711303351226e-10,-4.855822536332848e-10,-3.4236688042213166e-10,-2.40461062842829e-10,-1.6064150159351257e-10,-1.1712229860675254e-10,-9.507964058323411e-11,-7.393911691725186e-11,-5.721997989913286e-11,-4.097751188668321e-11,-2.858380580843211e-11,-1.7234012081802937e-09,-1.3574254810140455e-09,-1.0899987590860256e-09,-8.386618852703578e-10,-6.317708188878126e-10,-4.734242486874171e-10,-3.550197525320251e-10,-2.6840412310718085e-10,-2.1870898569148348e-10,-1.7224439747626525e-10,-1.3314721390277537e-10,-1.1163877885942696e-10,-8.402210167228793e-11,-6.145272202646456e-11,-4.467180479756535e-11,-3.0703834028201616e-11,-2.034496095465007e-11,-1.3218012423919973e-11,-9.69909169612017e-12,-6.282980045511962e-12,-3.905693288782577e-12,-2.3825238468090935e-12,-1.373685386354994e-12
38,-8.154688844529008e-09,-6.045890374150975e-09,-4.226897218572316e-09,-3.0390760560960984e-09,-2.155512494818779e-09,-1.4693676737538182e-09,-9.968003147864974e-10,-6.654680676262794e-10,-4.4854021388151937e-10,-3.1700434505383556e-10,-2.2368200445784275e-10,-1.5054436772559815e-10,-1.1043237349908501e-10,-8.994343860141601e-11,-7.028474264850162e-11,-5.4593590846007735e-11,-3.928538124351189e-11,-2.751660425825371e-11,-1.6288519441320287e-09,-1.276506219911462e-09,-1.0223419249516794e-09,-7.846971689264966e-10,-5.905097751047348e-10,-4.4286200787152627e-10,-3.330154463356777e-10,-2.528457179787022e-10,-2.066356473990696e-10,-1.6329696548219015e-10,-1.2677884140277848e-10,-1.0654393814159563e-10,-8.052253143487377e-11,-5.911828713434328e-11,-4.3102044261828684e-11,-2.9696508522172876e-11,-1.970942648608306e-11,-1.2815930400842705e-11,-9.405751763767528e-12,-6.094604985368976e-12,-3.789635991044928e-12,-2.3126314542573593e-12,-1.3342959565861271e-12
39,-7.804693022747509e-09,-5.734912848743394e-09,-3.96386674415237e-09,-2.8228789396077066e-09,-1.983496079935973e-09,-1.3391309744657518e-09,-9.018118341121962e-10,-5.991734306222171e-10,-4.0344419872049325e-10,-2.857908244692785e-10,-2.0258373451416672e-10,-1.3736264409566574e-10,-1.013907740927055e-10,-8.286078461633165e-11,-6.507392263309312e-11,-5.074290563966327e-11,-3.6700906877604786e-11,-2.5822474253906657e-11,-1.4976224422212012e-09,-1.1692772957397929e-09,-9.34581984876039e-10,-7.160106809916202e-10,-5.384852687130795e-10,-4.04319950986808e-10,-3.0498336355293744e-10,-2.3261126458392586e-10,-1.9067289057400906e-10,-1.512132041166876e-10,-1.179166878379251e-10,-9.933396232954593e-11,-7.540058999442334e-11,-5.558689153515129e-11,-4.0665739528664244e-11,-2.8105737609446967e-11,-1.8702530012186184e-11,-1.2186693608631104e-11,-8.952046975999112e-12,-5.8092027178835866e-12,-3.617907065244622e-12,-2.2115508079411575e-12,-1.2785459734756775e-12
40,-7.2553703613432535e-09,-5.3096398085917946e-09,-3.6503420682384655e-09,-2.5873127390597604e-09,-1.8090426161896534e-09,-1.2148041171475673e-09,-8.145256959061424e-10,-5.395715717202791e-10,-3.6310740621442803e-10,-2.5766648656866734e-10,-1.8326745566639644e-10,-1.2494140641458045e-10,-9.263576062590998e-11,-7.589119089027974e-11,-5.981311818690835e-11,-4.677184183646653e-11,-3.39544476673154e-11,-2.3970996502625865e-11,-1.3645262484927897e-09,-1.06296422386633e-09,-8.483283028216169e-10,-6.48921940718519e-10,-4.876467175279393e-10,-3.6639543492858875e-10,-2.770336052295723e-10,-2.1204865983571594e-10,-1.7423690258877144e-10,-1.385711689234207e-10,-1.0844367090895079e-10,-9.15380113709889e-11,-6.973870419016493e-11,-5.1601832208580454e-11,-3.7872493414136794e-11,-2.6259076971959788e-11,-1.752526123878231e-11,-1.1449348498549452e-11,-8.420651866848104e-12,-5.475291416489113e-12,-3.4172865272265823e-12,-2.093513811852298e-12,-1.2133380482242214e-12
41,-6.716438064187759e-09,-4.908309572052191e-09,-3.367934935929617e-09,-2.382699852902386e-09,-1.6624848868320049e-09,-1.113622974818369e-09,-7.450252615140586e-10,-4.926948463397895e-10,-3.313902337873676e-10,-2.3534444082898404e-10,-1.6768329255588445e-10,-1.146554043048778e-10,-8.522490895096627e-11,-6.992159564757061e-11,-5.522489808643833e-11,-4.3260578517858334e-11,-3.1481167813770767e-11,-2.2277194495699497e-11,-1.256200664851422e-09,-9.776131301453218e-10,-7.795161477211442e-10,-5.956873655233994e-10,-4.4737991197660776e-10,-3.36296641787808e-10,-2.547091661778162e-10,-1.9543924945502931e-10,-1.6084280376524976e-10,-1.281531327516605e-10,-1.0052102918127071e-10,-8.496322942050544e-11,-6.488730601504718e-11,-4.813338051292702e-11,-3.540874130031222e-11,-2.4609865909193524e-11,-1.6462247364810663e-11,-1.0777023736783379e-11,-7.933986234289813e-12,-5.167285841631947e-12,-3.2309402234530156e-12,-1.9832541830936804e-12,-1.1521309973361152e-12
42,-6.386019234160126e-09,-4.6573294763192856e-09,-3.186407974334507e-09,-2.248132775116473e-09,-1.564041487548787e-09,-1.0443043937206877e-09,-6.967911541849246e-10,-4.5993587264786214e-10,-3.092143843193693e-10,-2.1978968428245418e-10,-1.5687931652214683e-10,-1.0757041000033439e-10,-8.014014611175811e-11,-6.58304370258917e-11,-5.2085800080963744e-11,-4.0859200803436314e-11,-2.9789313190289726e-11,-2.1116668080249673e-11,-1.1860958851973813e-09,-9.217114861795474e-10,-7.340331165801702e-10,-5.601567187912604e-10,-4.2032623352795555e-10,-3.160365737423325e-10,-2.3970172507790035e-10,-1.842856992936297e-10,-1.5184260199085578e-10,-1.2114174296740954e-10,-9.517728941400936e-11,-8.052040600241752e-11,-6.159678520698971e-11,-4.5768895376040535e-11,-3.371842279225238e-11,-2.3467636069834623e-11,-1.5715953809912227e-11,-1.0296404836051622e-11,-7.581972860373403e-12,-4.9398950449547374e-12,-3.0900441966207495e-12,-1.8978098194907686e-12,-1.1034382195510777e-12
43,-6.188595136930603e-09,-4.5046845053112274e-09,-3.0724679534604476e-09,-2.1610793454414928e-09,-1.4984882290090877e-09,-9.968731312020837e-10,-6.632006752194693e-10,-4.369215443669391e-10,-2.9363819008419834e-10,-2.0891345700475063e-10,-1.4936632303790317e-10,-1.0266682589711435e-10,-7.662523734603354e-11,-6.300154540848197e-11,-4.991419631235155e-11,-3.9196105954244115e-11,-2.861546558202792e-11,-2.0309272415889324e-11,-1.138234814604496e-09,-8.828622541603342e-10,-7.021025608883074e-10,-5.349830846652282e-10,-4.010769429659624e-10,-3.016238533203516e-10,-2.2904361862421807e-10,-1.7636890985008177e-10,-1.4545168565401083e-10,-1.1616016630315777e-10,-9.137781695761578e-11,-7.736054176774937e-11,-5.925506652355194e-11,-4.40848545618551e-11,-3.251252901342864e-11,-2.2649132338930584e-11,-1.517639015862762e-11,-9.943742005212907e-12,-7.320826622457993e-12,-4.767957306781744e-12,-2.981045168604662e-12,-1.830069837690627e-12,-1.0637637075148412e-12
